CustomerID,Date_Adherence,Recency,MntMeat&Fish,MntEntries,MntVegan&Vegetarian,MntDrinks,MntDesserts,MntAdditionalRequests,NumOfferPurchases,NumAppPurchases,NumTakeAwayPurchases,NumStorePurchases,NumAppVisitsMonth,Complain
13685,18/03/2022,44,210,0,45,0,0,0,1,3,1,3,6,0
13688,13/02/2022,65,9640,240,3225,0,1260,12,1,4,4,4,5,0
13694,08/04/2021,96,40,0,105,0,0,2,1,3,1,2,8,0
13700,07/07/2021,29,110,220,360,220,40,16,1,3,1,4,5,0
13703,11/01/2021,4,50,80,45,60,20,3,1,3,1,2,9,0
13706,25/12/2021,36,40,40,75,20,0,0,1,3,1,2,6,0
13709,17/10/2020,19,590,60,285,40,60,13,4,4,2,4,3,0
13712,02/05/2021,6,700,0,225,0,0,8,1,4,2,3,5,0
13715,07/02/2022,63,2940,3840,8445,1280,3320,25,1,5,12,5,1,0
13718,06/03/2022,97,10910,1780,6165,2860,1060,179,1,8,7,5,2,0
13727,11/03/2022,74,600,1020,1305,80,400,51,2,6,3,4,5,0
13736,21/08/2020,0,2840,340,1440,160,600,13,4,8,4,6,8,0
13739,07/01/2022,4,660,20,300,20,20,4,4,5,1,4,8,0
13742,16/09/2021,89,120,20,90,0,20,5,2,3,1,3,7,0
13748,27/03/2021,99,1152,0,528,96,96,1.6,15,1,1,1,20,0
13751,01/10/2021,28,480,40,540,0,40,5,1,4,1,4,4,0
13754,18/01/2021,60,1820,740,2580,1380,1500,64,1,7,5,8,4,0
13760,26/08/2021,17,2930,420,2925,200,420,43,2,9,3,8,6,1
13763,24/03/2021,19,3610,180,1485,480,80,24,3,10,2,7,7,0
13766,22/06/2021,28,180,40,270,20,20,7,3,5,1,3,9,0
13775,02/03/2021,49,7240,0,690,0,140,15,2,13,3,8,8,0
13778,07/01/2021,23,660,100,975,80,80,63,2,6,3,2,7,0
13787,13/09/2020,32,540,20,510,260,320,21,3,4,2,4,6,0
13793,03/12/2020,21,7880,1140,13545,2680,760,153,1,6,7,9,2,0
13802,27/09/2021,97,3540,80,1050,80,80,79,1,9,4,5,5,0
13805,25/02/2021,77,6020,140,1275,140,140,70,2,11,3,9,7,0
13808,23/01/2021,37,8430,1840,6900,1220,1520,15,3,11,5,10,5,0
13811,09/04/2022,23,60,80,90,140,100,20,2,4,2,3,7,0
13814,06/10/2020,39,330,140,465,220,180,11,2,4,1,4,6,0
13817,29/12/2020,69,6930,760,7695,500,240,50,1,6,9,7,1,0
13820,06/02/2022,23,8200,1140,3630,680,0,11,2,10,4,6,4,0
13823,21/02/2022,37,10,60,15,40,20,1,1,2,1,3,4,0
13826,24/04/2022,80,20,200,300,100,20,22,2,4,2,2,8,0
13829,29/10/2021,11,1690,0,1530,180,420,24,1,4,3,8,2,0
13832,31/08/2020,3,2250,2140,9030,1060,1920,31,1,5,5,9,2,0
13838,23/03/2022,81,500,358,481.5,41,154,3.8,0,1,1,0,0,0
13841,17/01/2021,75,2740,1096,11310,1142,2740,39,0,7,4,7,1,0
13844,17/02/2022,59,400,240,1215,360,60,63,2,6,3,2,8,0
13847,23/12/2021,21,370,80,810,300,140,19,2,5,1,4,7,1
13853,08/03/2022,99,1790,760,4785,2480,2480,38,1,4,5,5,1,0
13856,14/06/2022,29,130,60,105,20,60,6,1,3,1,3,4,0
13859,05/12/2020,38,50,120,225,160,140,13,1,4,1,3,9,0
13862,01/03/2021,20,7780,3560,10335,622,534,44,1,10,6,11,8,0
13865,11/12/2020,88,4590,1620,3360,1620,3460,42,1,6,11,11,3,0
13868,29/11/2020,69,40,100,150,520,740,16,3,6,1,3,9,0
13871,17/01/2021,94,50,280,165,640,0,40,2,3,2,3,8,0
13874,31/03/2021,28,3420,640,3450,520,640,40,5,12,6,4,9,0
13877,17/12/2020,36,910,80,360,20,0,8,4,4,2,4,6,0
13880,09/08/2020,78,9570,940,7410,1260,940,95,4,7,4,6,8,0
13883,25/04/2021,24,9460,0,8655,640,960,16,1,8,11,8,4,0
13886,07/06/2022,13,9420,0,8625,1260,0,31,1,5,7,5,2,0
13889,26/02/2022,53,180,20,150,60,60,9,1,3,1,3,6,0
13892,27/09/2020,4,4900,600,4440,1020,3060,30,7,9,4,5,6,0
13901,28/01/2022,3,7460,600,2295,1620,200,61,1,6,5,7,2,0
13904,11/04/2021,58,740,440,690,700,140,11,3,7,1,4,9,0
13907,30/12/2020,59,4830,100,720,0,100,10,3,11,2,7,8,0
13916,19/10/2020,10,240,40,420,20,140,16,2,4,1,3,8,0
13919,11/01/2022,82,180,0,75,0,0,11,2,3,2,2,7,0
13922,15/03/2021,83,13010,2880,9750,2880,3360,168,1,7,10,13,2,0
13925,20/06/2021,20,10,20,15,120,0,10,1,2,2,2,5,0
13928,04/10/2021,41,2740,580,2415,280,180,93,7,10,3,6,8,0
13931,29/12/2020,10,690,140,3690,680,520,80,6,6,3,8,4,0
13937,04/04/2022,13,30,220,120,400,80,9,3,4,2,3,7,0
13940,06/04/2021,40,1680,80,570,80,40,15,1,6,2,5,6,0
13946,10/01/2021,64,370,120,600,100,20,11,2,5,1,3,7,0
13955,18/12/2021,,2960,1200,1230,1080,1080,38,2,7,3,10,4,0
13958,04/02/2021,98,3990,80,1095,80,180,93,2,11,3,5,8,0
13961,08/09/2020,61,230,460,885,260,560,32,4,6,1,4,9,0
13964,04/11/2021,65,40,0,30,0,0,2,1,3,1,2,7,0
13967,20/10/2020,61,220,260,435,760,320,27,3,5,1,4,9,0
13982,17/07/2021,55,7010,160,1605,0,160,57,3,6,4,5,9,0
13985,27/11/2020,7,4670,1024,12345,440,800,71,1,8,10,9,3,0
13988,19/08/2020,51,70,140,105,240,100,7,3,4,2,3,7,0
13991,14/09/2021,26,510,20,270,20,0,12,2,4,2,3,8,0
14006,19/06/2022,77,450,40,390,60,20,1,3,5,2,3,7,0
14018,12/10/2021,60,2920,60,1155,140,60,26,7,8,4,5,7,0
14021,27/09/2021,50,3340,900,3330,1040,120,38,4,12,6,4,8,0
14024,11/08/2020,0,2370,60,900,60,60,36,3,8,2,5,8,0
14027,22/01/2021,92,1680,582,9195,458,458,30,1,5,12,9,1,0
14033,12/05/2022,3,40,100,75,200,20,4,1,3,1,3,5,0
14042,25/07/2021,57,3240,160,1170,260,260,30,4,6,4,8,5,0
14051,07/04/2021,8,70,0,75,20,20,1,2,3,1,3,6,0
14054,19/05/2021,29,450,400,1320,1300,640,63,6,7,2,5,8,0
14057,28/10/2021,58,9090,1600,3600,1860,260,66,7,12,7,4,5,0
14060,28/04/2021,48,2670,60,450,60,0,57,4,7,3,5,6,0
14069,22/11/2021,45,340,0,345,120,40,24,3,4,1,4,7,0
14072,26/09/2021,5,630,200,915,240,640,73,1,6,2,4,7,0
14078,21/07/2021,76,1490,40,810,80,120,23,2,6,2,5,6,0
14081,09/09/2020,79,5160,1180,1817,3560,380,99,1,8,7,8,3,0
14084,22/04/2022,17,11,10,36,6,10,0.4,0,0,0,0,19,0
14087,27/06/2021,41,12620,0,5955,0,1020,51,1,8,10,11,4,0
14090,30/12/2021,3,7110,0,1350,0,480,165,2,11,10,4,6,0
14093,13/12/2020,21,670,1680,1470,1620,120,54,4,6,2,8,5,0
14096,13/10/2020,71,370,20,225,20,0,11,3,4,2,2,9,0
14105,30/10/2021,72,550,100,1425,180,360,57,2,6,3,3,5,0
14108,04/01/2022,95,410,0,120,0,0,1,3,4,2,3,6,0
14120,13/10/2021,3,40,20,105,20,20,2,2,3,1,3,4,0
14123,05/11/2021,11,120,100,210,160,0,9,1,3,1,3,6,0
14126,28/01/2021,57,790,80,405,60,80,3,2,5,2,3,7,0
14132,02/03/2022,50,56,0,31.5,6,16,1.8,0,0,0,0,1,0
14135,24/06/2022,96,20,0,75,20,0,1,1,2,1,3,2,0
14141,07/02/2022,56,10500,280,4830,0,280,112,1,7,12,5,2,0
14150,11/02/2022,65,670,120,390,0,420,8,1,3,3,4,2,0
14153,29/05/2021,77,380,320,720,420,540,33,2,5,2,4,8,0
14156,13/03/2022,75,6290,2060,5490,440,440,148,1,8,10,12,3,0
14162,13/04/2021,87,3580,0,3705,120,780,156,2,10,5,7,7,0
14165,22/03/2021,83,5930,300,1590,140,900,98,3,12,4,8,7,0
14168,08/09/2020,21,5070,380,5460,380,940,9,3,11,6,10,7,0
14171,05/03/2021,65,90,40,180,20,40,12,2,3,1,3,8,0
14177,19/09/2021,72,6470,340,2955,340,340,107,3,10,4,12,5,0
14180,20/10/2021,36,2460,440,1650,780,520,176,6,7,3,8,5,0
14186,23/08/2021,88,4800,2240,6480,672,480,48,1,8,10,9,2,0
14192,26/11/2020,33,30,20,105,120,260,25,2,3,2,2,6,0
14195,26/01/2021,50,70,60,150,40,0,12,2,3,1,3,6,0
14198,08/04/2022,0,60,320,360,160,0,34,2,5,2,2,7,0
14201,11/04/2021,37,7710,3560,11865,1580,3160,39,1,6,8,9,2,0
14204,18/06/2021,45,5650,0,450,0,0,30,4,8,3,10,5,0
14207,27/10/2020,58,1890,160,225,40,40,17,5,7,2,4,8,0
14213,17/07/2021,49,3400,0,2295,860,200,43,3,9,3,8,5,0
14219,12/01/2021,2,10740,740,7770,2960,1840,129,1,7,7,7,2,0
14225,31/12/2021,53,8710,2220,10560,2220,1100,166,1,6,5,10,2,0
14231,30/08/2020,65,390,660,1950,620,520,44,2,7,2,5,8,0
14237,07/04/2021,85,3850,3600,8310,1200,480,38,1,5,6,10,1,0
14240,06/11/2020,74,9650,680,8790,1360,1720,37,1,5,6,8,3,0
14249,11/01/2021,35,1667,1000,10230,1000,1500,227,0,13,5,4,5,0
14252,27/01/2022,10,300,20,90,20,40,3,1,3,1,3,3,0
14255,22/02/2022,16,10,160,165,160,140,12,2,4,1,3,6,0
14258,04/03/2021,95,3180,0,300,0,0,34,2,9,2,5,7,0
14267,23/04/2022,80,330,160,150,20,200,3,2,4,2,3,4,0
14270,21/04/2021,54,1440,20,405,60,60,1,5,6,2,4,7,0
14276,16/09/2021,51,150,0,165,0,40,9,1,3,2,2,8,0
14279,08/04/2022,77,5110,0,495,0,100,5,3,9,3,8,7,0
14282,05/02/2022,2,170,60,165,80,80,0,2,3,1,3,6,0
14285,14/05/2022,45,2160,1720,3885,1440,1720,93,1,5,8,10,2,0
14291,30/07/2021,83,146,16,322.5,34,86,8.1,15,1,23,0,1,0
14294,26/06/2022,63,2240,340,1065,260,260,10,2,5,3,8,1,0
14300,28/06/2021,17,310,520,780,80,40,5,4,5,1,4,6,0
14303,17/12/2021,40,4270,100,1530,0,0,108,3,11,3,6,7,0
14306,21/08/2020,5,680,440,1245,120,740,30,6,8,1,4,8,0
14309,08/06/2022,52,3340,640,1545,2180,1140,19,2,6,4,12,1,0
14312,03/06/2021,5,10020,2340,3315,2640,0,176,5,7,4,4,5,0
14315,20/03/2022,10,30,20,30,40,0,0,1,3,1,2,7,0
14318,02/12/2020,25,1220,700,990,140,400,28,7,7,2,5,9,0
14333,22/12/2021,66,6080,140,1500,0,0,14,11,11,3,9,6,0
14336,11/01/2022,25,10,180,75,100,120,18,1,4,2,2,7,0
14339,2/29/2022,29,6310,860,3585,1960,1520,21,2,8,9,12,3,0
14345,31/01/2022,63,1850,1080,6150,1540,920,170,1,4,4,6,0,0
14348,09/04/2022,30,280,0,75,0,0,1,2,3,1,3,7,0
14354,20/01/2021,57,540,80,390,20,80,17,3,4,2,3,8,0
14360,21/05/2021,18,700,1080,1635,1220,180,45,2,6,2,7,5,0
14363,22/05/2021,33,9720,0,6450,940,2860,95,1,5,11,11,1,0
14366,08/05/2021,95,3440,3220,5805,860,2580,86,1,7,5,7,2,0
14369,21/03/2021,76,5970,0,780,0,0,137,1,11,5,6,6,1
14372,29/09/2020,58,970,140,960,140,140,14,6,5,3,4,7,0
14375,28/12/2020,51,6970,1300,2280,2820,640,163,2,7,5,7,3,0
14378,19/12/2020,28,60,120,75,40,40,11,2,3,1,3,6,0
14381,12/09/2020,45,785,24,561,24,48,8.4,0,1,0,1,1,0
14384,08/03/2022,33,80,120,90,100,60,16,2,3,2,3,3,0
14387,26/02/2022,24,7720,180,2460,0,380,48,2,12,5,10,7,0
14390,17/08/2020,76,3680,432,6855,3300,1260,31,2,9,7,6,5,0
14393,27/06/2022,86,380,0,150,0,80,6,1,3,2,3,3,0
14399,19/06/2021,10,2970,0,570,200,0,152,7,7,5,4,6,0
14402,16/10/2020,80,1580,0,345,0,0,18,6,5,2,5,8,0
14405,23/05/2021,78,390,20,510,120,160,42,3,5,3,2,8,0
14408,03/05/2021,46,4390,1960,2820,1780,1780,224,3,10,5,11,4,0
14411,14/03/2022,62,8540,1460,6180,880,1760,14,1,5,6,4,0,0
14414,11/10/2020,3,5780,1240,3060,340,520,53,2,8,6,12,6,0
14420,23/10/2021,56,20,40,30,60,60,3,1,3,1,2,7,0
14423,24/09/2021,54,5880,0,885,120,120,39,4,13,2,7,8,0
14426,20/01/2022,58,60,40,195,60,80,20,2,4,2,2,7,0
14429,10/05/2022,3,40,360,270,140,200,46,3,6,2,2,8,0
14435,24/01/2022,97,7560,2760,5310,2460,3380,61,2,12,7,7,4,0
14438,01/08/2021,79,800,140,1185,240,60,75,4,5,3,4,6,0
14441,18/02/2022,21,130,60,300,0,60,4,1,4,1,3,5,0
14444,21/10/2021,55,2200,0,6015,2280,440,86,2,6,5,6,2,0
14447,02/08/2020,22,9100,200,1380,200,0,163,7,5,5,8,9,0
14453,11/01/2022,60,240,40,165,120,140,11,1,3,1,4,6,0
14459,15/10/2021,70,80,0,255,240,560,7,2,5,2,3,7,0
14462,19/11/2020,83,2490,614,1614,460,760,19,1,7,8,7,2,0
14468,10/02/2022,65,7340,2540,7665,,414,63,1,5,7,5,1,0
14483,19/12/2020,56,5170,650,13215,1520,2300,115,1,8,7,7,3,0
14486,02/01/2022,27,70,0,60,0,0,1,1,3,1,2,7,0
14489,26/09/2021,52,20,42,24673.5,36,40,1.2,15,0,23,0,1,0
14495,30/01/2021,2,340,140,195,20,160,11,2,3,1,4,7,0
14498,22/10/2020,8,350,0,240,180,60,36,3,4,2,2,9,0
14501,18/10/2021,92,430,80,345,60,40,12,3,5,2,3,5,0
14507,07/02/2021,37,7260,500,6675,240,1260,25,3,6,11,5,3,0
14513,25/09/2020,11,11700,380,8910,1520,1520,134,2,4,6,12,6,0
14516,09/04/2022,36,10,80,105,160,0,11,1,3,2,2,6,0
14525,28/10/2020,17,4780,220,1140,220,220,41,2,9,5,7,6,0
14528,09/09/2020,34,5140,0,2355,560,280,14,2,7,6,10,4,0
14531,23/06/2022,53,160,60,270,40,80,11,4,5,2,3,6,0
14534,26/02/2021,48,1830,100,975,40,100,49,5,7,3,4,9,0
14537,18/06/2022,24,750,0,165,0,20,3,1,4,2,3,5,0
14546,22/08/2021,48,90,300,180,260,40,37,1,4,2,2,6,0
14549,20/12/2020,68,20,20,90,20,20,1,1,3,1,2,6,0
14558,06/05/2022,26,150,0,390,0,20,4,3,4,2,3,6,0
14561,06/10/2020,68,3470,880,8010,260,0,26,1,5,6,12,2,0
14564,31/12/2021,26,3470,0,525,60,60,7,6,6,3,8,5,0
14567,07/04/2022,66,3220,1320,3690,2460,3780,37,1,5,5,7,0,1
14570,19/08/2020,39,5750,140,1725,420,0,201,10,12,3,8,9,0
14573,05/09/2020,6,8140,720,4005,1940,240,28,2,13,5,13,6,0
14576,31/05/2021,25,3340,3020,5010,200,3640,40,2,12,7,9,5,0
14582,11/03/2022,98,4100,200,5340,454,1500,97,1,5,6,8,1,0
14585,04/12/2020,0,1210,780,1215,540,600,139,2,6,2,7,5,0
14594,09/01/2021,43,4640,3380,5700,2240,562,154,2,10,7,7,4,0
14597,04/03/2021,75,390,80,450,40,280,1,3,4,2,3,7,0
14600,26/11/2021,41,2290,780,1590,140,220,3,1,5,3,9,2,0
14612,19/10/2021,32,530,140,1290,460,200,14,6,7,2,3,9,0
14615,31/05/2022,36,10950,1420,9150,340,340,179,1,8,5,7,2,0
14618,23/02/2021,33,8220,2280,1610,2740,2740,114,1,9,10,9,3,0
14627,10/02/2021,90,780,400,1830,1840,540,132,2,6,6,4,4,0
14630,13/09/2020,19,100,80,60,40,60,14,3,3,2,3,7,0
14636,13/01/2022,12,10890,880,3750,880,880,44,1,11,6,8,5,0
14639,21/03/2021,84,40,600,510,0,100,43,2,5,1,4,7,0
14645,09/06/2021,76,5090,1420,4140,160,700,35,3,8,8,10,5,0
14648,21/11/2020,68,5640,1120,9090,2520,1120,126,1,6,7,11,1,0
14651,10/03/2021,13,100,60,285,80,60,5,1,4,1,2,9,0
14654,14/09/2020,68,2020,40,1200,40,100,65,7,6,2,7,6,0
14657,24/03/2021,80,230,20,375,0,160,7,4,4,2,3,6,0
14660,23/04/2021,20,7100,1820,1994,2280,1360,68,1,7,8,13,2,0
14663,17/11/2021,38,1220,1220,1365,,1480,117,3,6,4,8,4,0
14666,13/10/2021,74,60,0,225,180,160,27,2,4,2,2,7,0
14669,05/11/2021,14,60,20,90,40,60,5,2,3,1,3,4,0
14672,08/06/2021,97,2440,120,1185,200,60,34,6,8,2,6,7,0
14675,30/08/2020,98,1920,100,795,0,100,15,4,8,2,4,8,0
14678,01/03/2022,74,2040,140,2235,300,300,66,1,7,2,8,2,0
14681,08/08/2021,41,1710,20,195,20,0,11,2,6,2,4,6,0
14684,02/01/2022,92,240,100,270,80,60,2,1,3,2,3,4,0
14687,2/29/2022,76,6950,0,1755,160,160,25,1,11,3,11,5,0
14699,09/02/2022,84,780,40,540,40,40,56,3,5,2,3,8,0
14702,11/11/2020,8,2130,120,1095,120,120,3,8,7,3,5,7,0
14705,12/07/2021,74,2660,60,825,200,200,72,3,8,3,5,8,0
14708,01/10/2021,92,1690,260,1245,1380,260,48,2,6,2,8,3,0
14711,28/04/2021,90,1380,60,570,60,0,59,3,5,3,4,6,0
14714,29/10/2021,98,9010,1220,11355,2860,3260,20,1,8,6,10,3,0
14717,04/10/2020,90,190,0,150,60,40,13,1,3,1,3,7,0
14720,01/03/2021,77,510,540,2430,600,600,18,2,8,2,5,7,0
14723,10/08/2021,8,5880,140,1140,1680,300,15,2,10,5,9,6,0
14726,05/06/2021,74,150,80,135,80,180,22,2,3,2,3,4,0
14729,13/09/2021,49,80,20,105,20,0,0,1,2,1,3,4,0
14735,12/05/2022,10,4310,280,3390,280,420,127,2,7,5,11,2,0
14741,10/10/2020,9,4290,1520,4005,1700,2100,124,6,11,4,12,7,0
14750,19/02/2021,40,4780,0,2895,1680,1500,117,4,10,4,11,5,0
14753,14/09/2021,61,80,440,315,160,180,9,3,5,2,3,6,0
14759,02/10/2021,48,3440,700,2670,220,460,17,7,9,3,9,6,0
14762,23/10/2020,75,6430,536,7500,428,3200,89,1,5,7,8,2,0
14765,01/09/2020,20,840,100,570,2300,240,28,2,6,2,6,7,0
14768,21/04/2022,35,3540,2940,12840,280,2060,88,1,7,6,12,1,0
14771,23/02/2021,97,10040,1180,3975,1760,1180,27,2,13,11,11,6,0
14774,18/05/2021,1,1400,40,1965,160,280,14,3,10,1,4,9,0
14777,03/12/2020,66,1280,540,1740,540,120,48,3,7,2,6,7,0
14780,07/05/2022,37,400,0,60,0,0,10,2,4,2,3,3,0
14783,26/05/2022,99,7070,1140,4950,680,0,11,1,7,6,7,3,0
14786,25/12/2020,39,680,40,1695,1060,1180,62,2,5,2,8,5,0
14789,03/10/2021,5,710,60,915,200,140,18,1,6,2,3,8,0
14795,11/06/2022,55,40,0,240,260,80,4,3,6,1,3,7,0
14798,16/12/2020,42,3380,2800,4080,320,1140,140,3,6,12,7,4,0
14801,24/07/2021,68,30,60,60,80,80,16,1,3,2,2,3,0
14804,27/12/2020,69,840,120,675,80,240,13,4,4,2,5,5,0
14807,31/07/2020,72,2930,0,1305,60,220,23,4,9,3,5,7,0
14810,23/08/2021,49,20,80,135,140,100,16,2,3,1,3,7,0
14813,17/01/2021,46,1930,1720,10320,0,2140,129,1,6,5,8,2,0
14816,21/08/2021,95,6740,770,13005,1920,722,240,1,8,9,13,3,0
14822,07/11/2021,27,280,0,150,0,0,24,1,3,2,2,7,0
14825,30/08/2020,73,5040,458,1752,2740,550,44,1,8,6,4,4,0
14828,28/02/2022,69,4960,1200,8160,1440,720,12,1,5,6,10,0,0
14831,01/05/2022,17,4560,120,1980,780,520,13,4,11,4,7,5,0
14834,25/02/2021,59,260,0,90,0,0,0,2,3,1,3,7,0
14837,05/07/2021,8,30,380,105,580,20,17,3,4,1,4,7,0
14840,20/04/2021,58,3130,200,2505,540,420,16,2,6,4,10,3,0
14846,22/01/2021,21,5800,0,360,0,0,24,3,12,3,6,9,0
14855,14/06/2022,74,1170,0,390,80,80,12,1,4,3,4,2,0
14858,06/01/2022,9,6580,1920,11310,640,1600,28,1,6,11,10,1,0
14861,22/04/2021,89,380,260,255,40,60,19,3,5,2,3,8,0
14864,29/05/2021,14,8120,1140,3435,680,220,22,1,6,4,10,7,0
14867,11/01/2021,44,270,240,1200,440,180,6,2,5,2,4,8,0
14870,07/03/2022,95,420,0,285,0,20,16,2,4,1,3,6,0
14873,28/08/2021,31,2150,2500,5520,3400,340,116,1,5,5,6,1,0
14876,13/09/2020,49,6920,672,8595,3560,3940,19,0,7,8,8,2,0
14882,03/10/2020,97,1120,1140,2040,120,540,23,1,6,2,8,5,0
14888,02/07/2021,59,3720,840,3645,140,1140,71,3,5,8,10,2,0
14894,13/04/2022,1,2760,300,1170,220,60,7,2,9,3,5,6,0
14903,20/02/2021,62,8970,680,2760,680,0,115,2,12,4,4,6,0
14906,21/04/2022,37,1543,360,3900,360,360,37,1,7,7,7,2,0
14909,24/07/2021,60,4060,80,1095,80,0,14,3,9,4,6,6,0
14912,10/03/2022,88,5520,920,1620,760,620,46,2,7,4,13,4,0
14915,04/05/2022,92,3900,2680,7665,1060,510,67,1,6,6,11,1,0
14921,21/04/2021,15,13400,0,840,280,0,84,1,12,5,7,5,0
14924,25/07/2021,18,3030,660,2565,2640,260,79,4,12,2,8,6,0
14927,20/11/2021,13,610,420,540,140,1080,45,4,4,2,6,5,0
14930,18/07/2021,94,180,20,360,40,100,6,2,4,1,3,8,0
14936,16/02/2022,9,1200,0,375,60,60,3,1,5,2,4,4,0
14939,26/04/2022,3,2870,60,780,0,60,28,3,8,3,5,7,0
14942,02/05/2021,71,9790,880,14025,440,488,22,1,9,6,12,3,0
14945,24/04/2021,38,60,0,75,0,0,1,1,3,1,2,7,0
14948,03/12/2021,10,640,120,480,140,200,12,3,4,2,4,6,0
14960,20/01/2021,79,3490,240,2610,1420,760,71,2,6,4,12,3,0
14963,09/08/2021,92,300,0,120,0,0,6,1,3,1,3,7,0
14966,21/03/2022,58,50,0,75,20,0,0,1,3,1,2,5,0
14969,28/11/2020,99,3270,560,2340,2840,1120,56,3,9,4,10,6,0
14975,08/06/2022,98,1630,120,495,120,260,13,1,4,2,7,1,0
14981,18/10/2021,32,10090,0,6240,1600,1600,144,1,10,6,11,2,0
14984,25/05/2022,60,5540,518,8565,2760,414,26,1,6,7,6,1,0
14987,28/02/2022,15,270,40,105,0,40,13,1,3,1,3,5,0
14990,07/08/2020,92,130,40,315,60,0,24,2,3,2,2,8,0
14993,05/04/2022,54,850,0,45,0,0,7,1,4,1,4,3,0
14999,15/09/2020,31,2940,1050,11655,966,420,42,1,8,4,13,3,0
15002,04/04/2021,70,2660,120,765,120,120,64,6,9,2,5,8,0
15014,11/08/2021,24,90,40,150,100,220,3,1,3,1,3,8,0
15017,11/01/2021,23,1240,1660,4005,1300,1180,35,2,7,3,11,5,0
15020,23/07/2021,46,8760,1000,2850,1000,2020,50,1,4,8,10,5,0
15023,23/07/2021,82,3830,3980,11730,920,2440,30,1,7,3,6,3,0
15026,04/04/2021,7,470,1180,1725,100,1360,89,1,8,2,5,8,0
15029,27/12/2020,90,830,0,90,0,0,32,3,4,1,4,7,0
15032,19/05/2022,33,6150,2140,8535,3380,1520,30,1,5,12,9,1,0
15041,30/05/2022,31,3,4,24621,0,6,0.2,15,0,23,0,0,0
15050,15/12/2020,39,3020,100,3075,540,100,205,12,8,7,5,7,0
15059,15/06/2021,2,8910,1000,3810,1000,500,50,1,10,5,7,6,0
15062,14/09/2020,7,830,0,105,0,0,6,3,4,2,3,6,0
15065,13/11/2020,13,7350,572,7785,430,700,71,2,13,6,11,5,0
15068,14/01/2021,6,15,12,19.5,10,6,1.4,0,0,0,0,1,0
15074,12/05/2021,2,6260,240,5940,2540,2300,127,2,10,5,7,4,0
15077,27/11/2020,54,12010,0,1590,260,260,26,6,6,4,13,8,0
15080,18/01/2022,35,5450,0,2010,280,280,35,2,10,3,10,6,0
15083,26/09/2020,51,5810,140,1485,140,280,49,3,11,4,8,8,0
15086,12/06/2022,71,10,120,105,60,40,14,2,4,2,2,5,0
15089,03/02/2021,44,4040,3520,2085,404,758,25,1,6,11,5,2,0
15092,07/01/2021,34,4410,820,5070,2660,1420,133,3,8,7,13,5,0
15095,18/03/2021,54,3920,680,5535,2540,462,103,1,4,6,10,1,0
15098,23/03/2021,33,450,0,150,0,0,1,2,4,1,3,8,0
15104,24/12/2020,80,11170,660,5745,1320,1320,33,2,9,11,8,4,0
15107,24/05/2022,73,5500,2740,4635,900,2060,34,1,7,8,5,1,0
15110,31/05/2022,45,40,80,75,0,60,1,1,2,1,3,5,0
15113,23/08/2021,88,3080,2680,9855,2140,2680,93,1,7,7,9,3,0
15116,23/07/2021,95,2900,0,3000,380,2580,116,3,11,3,8,7,0
15119,02/08/2021,67,120,60,360,20,80,6,2,4,1,3,8,0
15122,08/07/2021,60,3080,1180,2160,1180,1820,52,3,8,4,10,4,0
15125,17/06/2022,27,600,20,375,60,0,5,2,5,1,3,8,0
15128,20/12/2020,4,350,300,1695,3660,860,195,6,11,3,3,9,0
15131,26/12/2021,27,20,40,45,20,20,5,1,3,1,2,8,0
15140,26/03/2022,20,6470,140,1485,0,140,22,3,10,6,8,5,0
15149,11/03/2021,74,200,100,360,140,140,16,1,4,1,3,8,0
15155,14/02/2022,5,320,0,675,160,120,4,1,4,2,3,5,0
15158,07/12/2021,3,110,0,45,0,0,2,1,3,1,2,5,0
15167,19/11/2021,43,2300,200,1200,540,60,17,1,6,2,8,5,0
15170,15/07/2021,28,580,140,270,60,40,17,3,4,1,4,6,0
15173,28/11/2021,88,110,0,75,0,0,0,1,3,1,2,7,0
15176,08/12/2021,21,1990,430,1643,660,2320,66,1,5,3,10,1,0
15179,12/10/2021,25,560,0,135,0,0,3,2,4,1,3,7,0
15185,24/09/2020,73,5220,0,1080,0,0,48,4,13,2,6,9,0
15191,14/02/2022,54,20,60,150,160,40,10,1,3,1,3,6,0
15194,17/08/2021,41,3750,482,7230,1600,2940,67,1,5,6,12,1,0
15197,30/10/2020,57,9600,560,2745,3380,1400,70,4,11,7,6,6,0
15200,05/04/2022,86,3630,0,285,60,0,11,3,9,2,6,6,0
15206,26/08/2020,5,5070,0,3150,780,300,34,3,12,8,4,7,0
15209,04/06/2022,82,20,20,45,80,180,11,2,4,2,2,5,0
15212,15/09/2020,65,1530,1280,1845,1780,1280,14,2,7,3,9,6,0
15215,12/05/2021,34,5490,560,4020,3060,500,38,1,6,6,10,2,0
15218,06/10/2021,70,1810,40,1095,100,0,99,1,5,2,7,6,0
15221,15/02/2021,1,40,40,180,100,100,26,2,3,3,2,6,0
15224,13/08/2021,31,3120,340,2730,700,820,53,5,11,2,8,7,0
15227,01/05/2021,18,30,100,180,200,80,5,1,3,1,3,8,0
15230,20/01/2022,61,1380,20,105,20,20,6,2,4,2,5,4,0
15233,27/09/2021,8,30,60,90,20,140,3,1,3,1,3,8,0
15245,19/01/2022,66,20,0,45,20,20,3,1,3,1,2,8,0
15248,02/01/2021,62,560,60,360,0,40,16,3,4,2,3,8,0
